Nino Index,
deg C anomaly ,
Date,Oceanic
Jan2002,0.4
Feb2002,0.46
Mar2002,0.25
Apr2002,0.41
May2002,0.6
Jun2002,0.64
Jul2002,0.63
Aug2002,0.64
Sep2002,0.61
Oct2002,0.65
Nov2002,0.85
Dec2002,0.84
Jan2003,0.57
Feb2003,0.69
Mar2003,0.6
Apr2003,0.33
May2003,-0.05
Jun2003,0.1
Jul2003,0.19
Aug2003,0.19
Sep2003,0.18
Oct2003,0.36
Nov2003,0.37
Dec2003,0.43
Jan2004,0.43
Feb2004,0.38
Mar2004,0.1
Apr2004,0.09
May2004,0.11
Jun2004,0.22
Jul2004,0.42
Aug2004,0.55
Sep2004,0.69
Oct2004,0.7
Nov2004,0.76
Dec2004,0.87
Jan2005,0.88
Feb2005,0.67
Mar2005,0.61
Apr2005,0.42
May2005,0.29
Jun2005,0.17
Jul2005,-0.11
Aug2005,-0.06
Sep2005,0.03
Oct2005,0.09
Nov2005,-0.14
Dec2005,-0.26
Jan2006,-0.5
Feb2006,-0.67
Mar2006,-0.59
Apr2006,-0.34
May2006,-0.06
Jun2006,0.06
Jul2006,0.2
Aug2006,0.42
Sep2006,0.63
Oct2006,0.69
Nov2006,0.92
Dec2006,0.92
Jan2007,0.65
Feb2007,0.46
Mar2007,0.34
Apr2007,0.1
May2007,-0.08
Jun2007,-0.07
Jul2007,-0.22
Aug2007,-0.31
Sep2007,-0.65
Oct2007,-0.85
Nov2007,-1.09
Dec2007,-1.12
Jan2008,-1.45
Feb2008,-1.58
Mar2008,-1.35
Apr2008,-1.16
May2008,-1.11
Jun2008,-1.01
Jul2008,-0.83
Aug2008,-0.75
Sep2008,-0.68
Oct2008,-0.59
Nov2008,-0.72
Dec2008,-0.81
Jan2009,-0.95
Feb2009,-0.85
Mar2009,-0.58
Apr2009,-0.26
May2009,-0.01
Jun2009,0.18
Jul2009,0.29
Aug2009,0.44
Sep2009,0.57
Oct2009,0.92
Nov2009,1.12
Dec2009,1.18
Jan2010,1.12
Feb2010,0.88
Mar2010,0.75
Apr2010,0.5
May2010,0.1
Jun2010,-0.31
Jul2010,-0.79
Aug2010,-1.25
Sep2010,-1.44
Oct2010,-1.61
Nov2010,-1.59
Dec2010,-1.45
Jan2011,-1.4
Feb2011,-1.05
Mar2011,-0.81
Apr2011,-0.74
May2011,-0.57
Jun2011,-0.51
Jul2011,-0.48
Aug2011,-0.63
Sep2011,-0.76
Oct2011,-0.9
Nov2011,-0.9
Dec2011,-1.01
Jan2012,-1.02
Feb2012,-0.91
Mar2012,-0.77
Apr2012,-0.59
May2012,-0.52
Jun2012,-0.39
Jul2012,-0.26
Aug2012,0.08
Sep2012,0.21
Oct2012,0.31
Nov2012,0.3
Dec2012,0.06
Jan2013,-0.08
Feb2013,-0.19
Mar2013,-0.37
Apr2013,-0.27
May2013,-0.23
Jun2013,-0.2
Jul2013,-0.24
Aug2013,-0.18
Sep2013,-0.11
Oct2013,-0.04
Nov2013,0.04
Dec2013,-0.06
Jan2014,-0.18
Feb2014,0.07
Mar2014,0.28
Apr2014,0.35
May2014,0.53
Jun2014,0.39
Jul2014,0.14
Aug2014,0.25
Sep2014,0.39
Oct2014,0.48
Nov2014,0.73
Dec2014,0.76
Jan2015,0.75
Feb2015,0.87
Mar2015,0.9
Apr2015,0.98
May2015,0.94
Jun2015,0.92
Jul2015,0.88
Aug2015,0.99
Sep2015,1.06
Oct2015,1.08
Nov2015,1.44
Dec2015,1.37
Jan2016,1.22
Feb2016,1.22
Mar2016,1.07
Apr2016,0.74
May2016,0.53
Jun2016,0.39
Jul2016,0.15
Aug2016,-0.06
Sep2016,-0.25
Oct2016,-0.44
Nov2016,-0.46
Dec2016,-0.19
Jan2017,-0.16
Feb2017,-0.09
Mar2017,-0.03
Apr2017,0.06
May2017,0.19
Jun2017,0.32
Jul2017,0.26
Aug2017,0.08
Sep2017,-0.04
Oct2017,-0.2
Nov2017,-0.4
Dec2017,-0.52
Jan2018,-0.44
Feb2018,-0.35
Mar2018,-0.22
Apr2018,0.02
May2018,0.16
Jun2018,0.24
Jul2018,0.23
Aug2018,0.45
Sep2018,0.58
Oct2018,0.95
Nov2018,0.92
Dec2018,0.91
Jan2019,0.76
Feb2019,0.71
Mar2019,0.64
Apr2019,0.52
May2019,0.54
Jun2019,0.61
Jul2019,0.76
Aug2019,0.65
Sep2019,0.58
Oct2019,0.75
Nov2019,0.76
Dec2019,0.87
Jan2020,0.85
Feb2020,0.78
Mar2020,0.75
Apr2020,0.52
May2020,0.09
Jun2020,0.12
Jul2020,-0.01
Aug2020,-0.31
Sep2020,-0.55
Oct2020,-0.8
Nov2020,-0.9
Dec2020,-1
Jan2021,-1.05
Feb2021,-0.96
Mar2021,-0.65
Apr2021,-0.43
May2021,-0.21
Jun2021,-0.14
Jul2021,-0.23
Aug2021,-0.28
Sep2021,-0.54
Oct2021,-0.73
Nov2021,-0.68
Dec2021,-0.74
Jan2022,-0.37
Feb2022,-0.37
Mar2022,-0.69
Apr2022,-0.83
May2022,-0.8
Jun2022,-0.7
Jul2022,-0.98
Aug2022,-1.09
Sep2022,-1.17
Oct2022,-1.12
Nov2022,-0.99
Dec2022,-0.84
Jan2023,-0.66
Feb2023,-0.62
